date,day_of_week,route_id,hour,weather,is_holiday,traffic_level,capacity,current_buses,passenger_count
2025-01-08,Wednesday,4,9,Sunny,0,High,350,4,337
2025-12-12,Friday,1,5,Rainy,0,Low,500,6,352
2025-09-01,Monday,4,14,Rainy,0,Low,350,7,216
2025-02-19,Wednesday,1,10,Sunny,0,Medium,500,9,280
2025-01-20,Monday,5,5,Sunny,0,Low,300,6,147
2025-05-06,Tuesday,5,10,Cloudy,0,Medium,300,6,159
2025-08-08,Friday,2,17,Rainy,0,High,450,5,523
2025-06-11,Wednesday,5,16,Rainy,0,Medium,300,3,434
2025-12-15,Monday,4,12,Sunny,0,Low,350,4,207
2025-08-06,Wednesday,4,21,Rainy,0,Low,350,5,228
2025-09-17,Wednesday,1,9,Cloudy,0,High,500,6,499
2025-07-05,Saturday,5,21,Cloudy,1,Low,300,3,20
2025-11-30,Sunday,5,11,Sunny,0,Low,300,6,63
2025-11-08,Saturday,5,5,Sunny,0,Low,300,6,51
2025-04-27,Sunday,2,9,Rainy,0,High,450,6,379
2025-07-01,Tuesday,3,5,Cloudy,0,Low,400,5,194
2025-11-13,Thursday,2,10,Sunny,0,Medium,450,8,233
2025-06-27,Friday,1,19,Sunny,0,High,500,9,499
2025-05-30,Friday,5,5,Rainy,0,Low,300,4,207
2025-11-26,Wednesday,5,9,Cloudy,0,High,300,5,317
2025-11-04,Tuesday,4,15,Rainy,0,Low,350,7,246
2025-05-11,Sunday,4,8,Rainy,0,High,350,7,297
2025-01-10,Friday,1,6,Sunny,0,Medium,500,6,473
2025-01-07,Tuesday,1,11,Cloudy,0,Low,500,9,281
2025-08-10,Sunday,2,22,Rainy,0,Low,450,5,218
2025-04-02,Wednesday,5,17,Sunny,0,High,300,6,352
2025-10-09,Thursday,4,10,Sunny,0,Medium,350,5,186
2025-08-11,Monday,4,17,Cloudy,0,High,350,7,424
2025-12-12,Friday,1,22,Cloudy,0,Low,500,7,284
2025-08-31,Sunday,2,22,Rainy,0,Low,450,5,216
2025-08-09,Saturday,2,14,Sunny,0,Low,450,7,408
2025-11-30,Sunday,2,17,Rainy,0,High,450,6,422
2025-07-03,Thursday,2,11,Cloudy,0,Low,450,5,261
2025-06-16,Monday,4,6,Rainy,0,Medium,350,7,405
2025-06-26,Thursday,5,10,Cloudy,0,Medium,300,3,180
2025-01-30,Thursday,4,12,Cloudy,0,Low,350,6,203
2025-07-02,Wednesday,4,6,Rainy,0,Medium,350,7,373
2025-09-16,Tuesday,4,13,Cloudy,0,Low,350,4,194
2025-08-05,Tuesday,2,7,Cloudy,0,High,450,5,419
2025-12-06,Saturday,4,16,Rainy,0,Medium,350,4,342
2025-03-11,Tuesday,4,11,Cloudy,0,Low,350,7,175
2025-11-14,Friday,3,12,Cloudy,0,Low,400,6,191
2025-07-26,Saturday,1,13,Cloudy,0,Low,500,8,215
2025-04-15,Tuesday,2,8,Rainy,0,High,450,6,460
2025-05-23,Friday,4,7,Rainy,0,High,350,7,377
2025-03-15,Saturday,3,5,Rainy,0,Low,400,5,209
2025-07-13,Sunday,5,8,Cloudy,0,High,300,6,235
2025-06-01,Sunday,3,22,Sunny,0,Low,400,6,114
2025-06-14,Saturday,5,22,Sunny,0,Low,300,3,247
2025-07-08,Tuesday,4,6,Rainy,1,Medium,350,5,301
2025-12-14,Sunday,1,10,Sunny,0,Medium,500,9,190
2025-05-21,Wednesday,5,21,Cloudy,1,Low,300,6,36
2025-05-30,Friday,1,9,Sunny,0,High,500,7,499
2025-11-21,Friday,4,10,Rainy,0,Medium,350,6,205
2025-07-29,Tuesday,2,9,Rainy,0,High,450,9,459
2025-03-25,Tuesday,4,11,Cloudy,0,Low,350,5,163
2025-06-04,Wednesday,2,14,Sunny,0,Low,450,5,233
2025-11-23,Sunday,2,22,Cloudy,0,Low,450,6,165
2025-05-11,Sunday,4,7,Sunny,1,High,350,6,173
2025-10-30,Thursday,4,22,Sunny,0,Low,350,6,198
2025-06-03,Tuesday,4,5,Sunny,1,Low,350,4,90
2025-03-05,Wednesday,2,8,Cloudy,0,High,450,7,422
2025-10-03,Friday,3,13,Rainy,0,Low,400,7,245
2025-07-20,Sunday,5,16,Cloudy,0,Medium,300,6,304
2025-10-25,Saturday,2,5,Sunny,0,Low,450,9,184
2025-10-26,Sunday,3,22,Cloudy,0,Low,400,6,138
2025-02-04,Tuesday,1,11,Sunny,0,Low,500,6,281
2025-08-22,Friday,2,19,Sunny,0,High,450,6,486
2025-12-07,Sunday,1,16,Cloudy,0,Medium,500,8,553
2025-12-27,Saturday,5,11,Cloudy,0,Low,300,3,99
2025-04-29,Tuesday,5,22,Cloudy,0,Low,300,5,126
2025-11-04,Tuesday,5,11,Rainy,1,Low,300,3,78
2025-06-24,Tuesday,3,17,Rainy,0,High,400,8,462
2025-07-27,Sunday,4,19,Cloudy,0,High,350,7,323
2025-09-30,Tuesday,3,22,Sunny,0,Low,400,7,197
2025-05-22,Thursday,4,7,Sunny,0,High,350,6,454
2025-08-07,Thursday,3,18,Sunny,0,High,400,6,443
2025-03-10,Monday,2,17,Sunny,0,High,450,7,449
2025-03-13,Thursday,5,21,Sunny,0,Low,300,4,156
2025-01-06,Monday,2,21,Sunny,0,Low,450,7,270
2025-01-03,Friday,5,14,Sunny,0,Low,300,3,128
2025-03-29,Saturday,1,19,Sunny,0,High,500,7,448
2025-03-28,Friday,1,7,Sunny,0,High,500,7,480
2025-07-08,Tuesday,3,8,Sunny,0,High,400,6,396
2025-04-01,Tuesday,2,20,Rainy,0,Medium,450,6,309
2025-06-15,Sunday,2,17,Sunny,0,High,450,8,391
2025-02-17,Monday,5,20,Rainy,0,Medium,300,4,166
2025-08-02,Saturday,5,7,Rainy,1,High,300,5,170
2025-04-22,Tuesday,3,13,Cloudy,0,Low,400,6,205
2025-03-22,Saturday,5,10,Rainy,0,Medium,300,3,84
2025-09-01,Monday,2,19,Rainy,0,High,450,6,500
2025-06-20,Friday,4,14,Sunny,0,Low,350,5,168
2025-08-21,Thursday,1,16,Rainy,0,Medium,500,7,578
2025-12-04,Thursday,5,12,Rainy,0,Low,300,4,195
2025-03-10,Monday,2,16,Rainy,0,Medium,450,6,511
2025-05-03,Saturday,2,9,Cloudy,0,High,450,8,333
2025-01-15,Wednesday,2,5,Sunny,0,Low,450,8,449
2025-12-31,Wednesday,3,11,Cloudy,0,Low,400,7,233
2025-12-28,Sunday,4,7,Cloudy,0,High,350,6,262
2025-07-03,Thursday,3,13,Rainy,0,Low,400,7,236
2025-10-30,Thursday,3,7,Rainy,0,High,400,8,412
2025-09-23,Tuesday,2,13,Cloudy,0,Low,450,8,280
2025-03-23,Sunday,3,14,Sunny,0,Low,400,5,164
2025-01-27,Monday,2,11,Cloudy,0,Low,450,6,249
2025-01-05,Sunday,2,13,Rainy,0,Low,450,7,407
2025-12-28,Sunday,5,20,Sunny,0,Medium,300,4,58
2025-12-30,Tuesday,5,21,Cloudy,0,Low,300,4,171
2025-04-09,Wednesday,1,18,Cloudy,0,High,500,7,751
2025-09-29,Monday,5,14,Rainy,0,Low,300,4,179
2025-11-26,Wednesday,5,5,Cloudy,0,Low,300,4,175
2025-09-18,Thursday,1,11,Rainy,0,Low,500,9,341
2025-04-05,Saturday,5,12,Cloudy,0,Low,300,3,276
2025-05-10,Saturday,5,9,Cloudy,0,High,300,5,241
2025-06-29,Sunday,3,5,Cloudy,0,Low,400,5,157
2025-11-16,Sunday,5,9,Rainy,0,High,300,6,275
2025-12-28,Sunday,4,9,Sunny,0,High,350,6,260
2025-04-17,Thursday,2,18,Cloudy,0,High,450,6,465
2025-12-26,Friday,5,17,Cloudy,0,High,300,4,344
2025-07-22,Tuesday,2,9,Sunny,0,High,450,9,539
2025-11-28,Friday,5,17,Rainy,0,High,300,6,440
2025-05-06,Tuesday,1,10,Rainy,0,Medium,500,6,340
2025-07-30,Wednesday,2,12,Rainy,0,Low,450,5,392
2025-10-26,Sunday,3,16,Rainy,0,Medium,400,5,400
2025-06-29,Sunday,5,9,Rainy,0,High,300,6,287
2025-11-18,Tuesday,1,15,Cloudy,0,Low,500,8,313
2025-01-24,Friday,5,9,Rainy,0,High,300,6,360
2025-06-07,Saturday,5,13,Cloudy,0,Low,300,5,68
2025-06-28,Saturday,3,20,Cloudy,0,Medium,400,7,167
2025-07-14,Monday,5,5,Rainy,0,Low,300,3,186
2025-12-26,Friday,3,16,Sunny,0,Medium,400,7,422
2025-11-24,Monday,5,7,Sunny,0,High,300,3,329
2025-06-14,Saturday,1,7,Sunny,0,High,500,8,375
2025-12-26,Friday,3,15,Sunny,0,Low,400,8,241
2025-04-07,Monday,2,11,Sunny,0,Low,450,5,277
2025-03-08,Saturday,2,19,Cloudy,0,High,450,6,364
2025-04-27,Sunday,1,20,Cloudy,0,Medium,500,10,230
2025-02-26,Wednesday,1,5,Sunny,0,Low,500,9,435
2025-07-23,Wednesday,2,10,Rainy,0,Medium,450,5,303
2025-04-13,Sunday,2,22,Cloudy,0,Low,450,7,280
2025-06-28,Saturday,2,20,Cloudy,0,Medium,450,9,185
2025-04-12,Saturday,5,13,Rainy,0,Low,300,3,113
2025-01-14,Tuesday,3,17,Cloudy,0,High,400,6,417
2025-09-23,Tuesday,4,8,Cloudy,0,High,350,5,339
2025-11-23,Sunday,2,11,Cloudy,0,Low,450,8,185
2025-07-07,Monday,2,13,Sunny,0,Low,450,7,228
2025-03-07,Friday,1,17,Sunny,1,High,500,6,402
2025-11-04,Tuesday,1,13,Cloudy,0,Low,500,8,323
2025-05-25,Sunday,3,9,Cloudy,0,High,400,6,310
2025-06-02,Monday,5,17,Sunny,0,High,300,3,385
2025-04-27,Sunday,1,8,Cloudy,0,High,500,6,428
2025-11-17,Monday,1,13,Cloudy,0,Low,500,6,329
2025-08-12,Tuesday,5,12,Cloudy,0,Low,300,4,144
2025-03-31,Monday,4,22,Cloudy,0,Low,350,7,208
2025-08-06,Wednesday,2,22,Sunny,0,Low,450,6,253
2025-12-01,Monday,4,13,Rainy,0,Low,350,4,249
2025-05-15,Thursday,1,17,Rainy,0,High,500,8,567
2025-03-06,Thursday,2,22,Sunny,0,Low,450,6,255
2025-03-05,Wednesday,5,18,Cloudy,0,High,300,6,390
2025-03-23,Sunday,3,18,Rainy,0,High,400,7,415
2025-05-07,Wednesday,2,19,Cloudy,1,High,450,5,346
2025-01-28,Tuesday,1,8,Cloudy,0,High,500,6,509
2025-04-12,Saturday,5,19,Rainy,0,High,300,6,323
2025-02-08,Saturday,4,16,Cloudy,0,Medium,350,6,336
2025-10-29,Wednesday,3,20,Cloudy,0,Medium,400,8,222
2025-05-27,Tuesday,5,7,Sunny,0,High,300,5,321
2025-05-15,Thursday,1,11,Sunny,0,Low,500,8,319
2025-12-23,Tuesday,5,8,Cloudy,0,High,300,3,321
2025-05-10,Saturday,3,11,Rainy,0,Low,400,5,173
2025-08-23,Saturday,4,8,Cloudy,0,High,350,6,265
2025-12-10,Wednesday,2,12,Cloudy,0,Low,450,6,239
2025-03-26,Wednesday,4,7,Cloudy,1,High,350,4,262
2025-08-16,Saturday,3,21,Rainy,0,Low,400,6,183
2025-03-29,Saturday,3,8,Sunny,0,High,400,8,290
2025-04-21,Monday,5,21,Sunny,0,Low,300,4,121
2025-06-22,Sunday,2,22,Rainy,0,Low,450,7,220
2025-07-06,Sunday,5,14,Rainy,0,Low,300,5,120
2025-01-24,Friday,3,13,Rainy,0,Low,400,8,290
2025-12-29,Monday,3,7,Cloudy,0,High,400,6,409
2025-06-04,Wednesday,4,5,Sunny,0,Low,350,7,179
2025-03-04,Tuesday,4,18,Cloudy,1,High,350,7,428
2025-12-12,Friday,5,6,Rainy,0,Medium,300,3,367
2025-11-12,Wednesday,3,18,Cloudy,0,High,400,5,447
2025-09-15,Monday,2,17,Cloudy,0,High,450,7,471
2025-03-06,Thursday,5,17,Sunny,0,High,300,6,361
2025-04-08,Tuesday,1,10,Rainy,0,Medium,500,7,319
2025-02-01,Saturday,5,14,Cloudy,0,Low,300,4,50
2025-06-07,Saturday,1,5,Cloudy,0,Low,500,9,243
2025-10-18,Saturday,2,15,Cloudy,0,Low,450,8,200
2025-03-26,Wednesday,3,18,Sunny,0,High,400,5,436
2025-09-23,Tuesday,4,22,Cloudy,0,Low,350,5,175
2025-08-20,Wednesday,2,12,Rainy,0,Low,450,8,307
2025-11-07,Friday,4,5,Sunny,0,Low,350,5,167
2025-02-28,Friday,3,21,Sunny,0,Low,400,8,242
2025-11-13,Thursday,1,9,Cloudy,0,High,500,7,466
2025-09-20,Saturday,4,17,Rainy,0,High,350,7,359
2025-09-11,Thursday,2,6,Rainy,0,Medium,450,6,447
2025-10-04,Saturday,3,17,Cloudy,0,High,400,7,338
2025-09-06,Saturday,3,14,Sunny,0,Low,400,7,133
2025-04-26,Saturday,2,16,Rainy,0,Medium,450,9,404
2025-07-24,Thursday,5,21,Rainy,0,Low,300,5,179
2025-12-26,Friday,5,20,Cloudy,0,Medium,300,5,377
2025-03-17,Monday,2,8,Rainy,0,High,450,5,483
2025-08-18,Monday,1,20,Rainy,0,Medium,500,6,318
2025-07-18,Friday,5,20,Rainy,0,Medium,300,5,193
2025-01-19,Sunday,5,21,Cloudy,0,Low,300,6,93
2025-10-19,Sunday,5,20,Cloudy,0,Medium,300,6,58
2025-02-11,Tuesday,5,12,Sunny,0,Low,300,4,158
2025-05-15,Thursday,4,5,Cloudy,0,Low,350,4,176
2025-12-21,Sunday,2,15,Sunny,0,Low,450,8,140
2025-03-15,Saturday,3,13,Cloudy,0,Low,400,8,131
2025-05-07,Wednesday,1,6,Rainy,0,Medium,500,9,540
2025-01-20,Monday,5,21,Cloudy,1,Low,300,5,80
2025-06-26,Thursday,4,12,Rainy,0,Low,350,6,208
2025-07-29,Tuesday,1,7,Rainy,0,High,500,10,523
2025-09-24,Wednesday,3,6,Rainy,0,Medium,400,8,428
2025-11-02,Sunday,5,21,Cloudy,0,Low,300,6,90
2025-07-25,Friday,3,13,Cloudy,0,Low,400,8,205
2025-01-12,Sunday,3,16,Sunny,0,Medium,400,7,339
2025-02-02,Sunday,3,6,Rainy,0,Medium,400,8,342
2025-11-01,Saturday,5,10,Cloudy,0,Medium,300,3,49
2025-02-18,Tuesday,4,11,Cloudy,0,Low,350,5,159
2025-07-11,Friday,2,9,Sunny,0,High,450,7,458
2025-06-05,Thursday,3,20,Rainy,0,Medium,400,6,234
2025-05-05,Monday,2,10,Sunny,0,Medium,450,5,253
2025-03-29,Saturday,3,6,Rainy,0,Medium,400,6,377
2025-01-14,Tuesday,5,6,Cloudy,0,Medium,300,5,325
2025-03-05,Wednesday,4,11,Rainy,0,Low,350,5,191
2025-09-23,Tuesday,4,14,Cloudy,0,Low,350,4,200
2025-11-20,Thursday,3,11,Cloudy,0,Low,400,8,197
2025-12-30,Tuesday,3,20,Sunny,0,Medium,400,5,226
2025-12-27,Saturday,4,7,Cloudy,0,High,350,5,293
2025-11-11,Tuesday,5,14,Cloudy,0,Low,300,4,125
2025-11-27,Thursday,1,6,Rainy,0,Medium,500,10,508
2025-10-06,Monday,4,11,Sunny,0,Low,350,6,170
2025-04-29,Tuesday,2,5,Rainy,0,Low,450,7,289
2025-09-12,Friday,5,12,Rainy,0,Low,300,5,373
2025-11-19,Wednesday,3,16,Cloudy,0,Medium,400,5,427
2025-10-12,Sunday,3,8,Sunny,0,High,400,6,294
2025-12-11,Thursday,5,6,Rainy,0,Medium,300,6,370
2025-12-06,Saturday,2,6,Sunny,0,Medium,450,8,374
2025-07-09,Wednesday,2,11,Cloudy,0,Low,450,5,247
2025-03-19,Wednesday,4,21,Sunny,0,Low,350,7,411
2025-12-03,Wednesday,5,10,Sunny,0,Medium,300,4,179
2025-10-14,Tuesday,3,21,Rainy,0,Low,400,8,273
2025-08-12,Tuesday,3,12,Cloudy,0,Low,400,6,195
2025-10-19,Sunday,4,12,Rainy,0,Low,350,6,112
2025-01-01,Wednesday,4,10,Cloudy,0,Medium,350,6,202
2025-02-13,Thursday,1,7,Rainy,0,High,500,6,513
2025-04-26,Saturday,5,14,Sunny,0,Low,300,3,88
2025-06-27,Friday,3,20,Rainy,0,Medium,400,5,287
2025-03-10,Monday,4,13,Rainy,0,Low,350,5,214
2025-04-25,Friday,5,20,Sunny,1,Medium,300,6,24
2025-09-28,Sunday,4,13,Rainy,0,Low,350,4,164
2025-10-05,Sunday,5,12,Rainy,0,Low,300,4,242
2025-08-15,Friday,2,15,Rainy,0,Low,450,9,264
2025-12-21,Sunday,4,6,Sunny,0,Medium,350,4,289
2025-05-08,Thursday,3,22,Cloudy,0,Low,400,8,249
2025-01-22,Wednesday,3,17,Sunny,0,High,400,5,433
2025-01-15,Wednesday,4,20,Rainy,0,Medium,350,6,218
2025-12-29,Monday,4,13,Cloudy,0,Low,350,7,192
2025-10-02,Thursday,1,9,Cloudy,0,High,500,7,495
2025-06-20,Friday,1,10,Cloudy,0,Medium,500,7,327
2025-11-27,Thursday,4,21,Rainy,0,Low,350,5,243
2025-06-04,Wednesday,1,11,Cloudy,0,Low,500,8,287
2025-05-14,Wednesday,1,8,Sunny,0,High,500,9,496
2025-05-22,Thursday,1,20,Cloudy,0,Medium,500,7,483
2025-04-28,Monday,3,6,Rainy,0,Medium,400,5,455
2025-03-23,Sunday,4,17,Sunny,0,High,350,7,297
2025-12-31,Wednesday,4,15,Sunny,0,Low,350,5,191
2025-02-23,Sunday,5,21,Sunny,0,Low,300,3,64
2025-07-01,Tuesday,2,6,Cloudy,0,Medium,450,9,430
2025-04-02,Wednesday,1,19,Rainy,0,High,500,8,575
2025-09-07,Sunday,4,17,Cloudy,0,High,350,4,341
2025-03-25,Tuesday,1,7,Cloudy,0,High,500,7,483
2025-02-20,Thursday,5,7,Cloudy,0,High,300,5,330
2025-07-09,Wednesday,4,8,Sunny,1,High,350,6,242
2025-12-08,Monday,3,22,Rainy,0,Low,400,5,272
2025-04-09,Wednesday,3,12,Sunny,0,Low,400,6,200
2025-10-12,Sunday,1,12,Rainy,0,Low,500,7,277
2025-06-28,Saturday,2,19,Cloudy,0,High,450,7,409
2025-07-12,Saturday,5,20,Sunny,0,Medium,300,4,53
2025-06-16,Monday,4,12,Rainy,0,Low,350,6,248
2025-06-14,Saturday,4,8,Rainy,0,High,350,7,332
2025-11-14,Friday,2,19,Cloudy,0,High,450,6,467
2025-12-13,Saturday,4,18,Cloudy,0,High,350,4,308
2025-11-09,Sunday,3,12,Rainy,0,Low,400,5,206
2025-12-13,Saturday,5,7,Cloudy,0,High,300,3,267
2025-05-10,Saturday,1,22,Rainy,0,Low,500,8,265
2025-05-17,Saturday,5,8,Cloudy,0,High,300,6,238
2025-06-26,Thursday,3,14,Sunny,0,Low,400,8,213
2025-08-31,Sunday,3,20,Sunny,0,Medium,400,7,118
2025-12-12,Friday,5,5,Rainy,0,Low,300,6,218
2025-04-11,Friday,4,16,Cloudy,0,Medium,350,6,411
2025-03-03,Monday,3,15,Rainy,0,Low,400,5,253
2025-06-28,Saturday,4,9,Cloudy,0,High,350,5,264
2025-01-02,Thursday,2,22,Cloudy,0,Low,450,9,254
2025-04-19,Saturday,5,16,Sunny,0,Medium,300,5,293
2025-05-05,Monday,5,16,Cloudy,0,Medium,300,6,363
2025-10-17,Friday,3,13,Cloudy,0,Low,400,7,239
2025-10-16,Thursday,2,22,Sunny,0,Low,450,5,273
2025-09-08,Monday,3,13,Sunny,0,Low,400,8,224
2025-07-01,Tuesday,2,20,Sunny,0,Medium,450,8,262
2025-08-12,Tuesday,3,7,Rainy,0,High,400,7,414
2025-03-30,Sunday,3,19,Sunny,0,High,400,8,387
2025-01-24,Friday,1,10,Cloudy,0,Medium,500,9,325
2025-06-18,Wednesday,2,11,Cloudy,0,Low,450,8,390
2025-01-10,Friday,5,22,Cloudy,1,Low,300,3,24
2025-07-02,Wednesday,5,19,Cloudy,0,High,300,6,400
2025-05-28,Wednesday,2,5,Cloudy,0,Low,450,7,247
2025-05-07,Wednesday,5,11,Sunny,0,Low,300,4,179
2025-04-29,Tuesday,2,12,Cloudy,0,Low,450,9,259
2025-12-30,Tuesday,5,22,Rainy,0,Low,300,4,205
2025-09-03,Wednesday,5,9,Cloudy,0,High,300,4,346
2025-08-20,Wednesday,4,12,Cloudy,0,Low,350,5,368
2025-10-17,Friday,5,6,Rainy,0,Medium,300,3,377
2025-06-10,Tuesday,1,15,Rainy,0,Low,500,6,354
2025-10-29,Wednesday,3,16,Sunny,0,Medium,400,6,416
2025-01-21,Tuesday,3,10,Sunny,0,Medium,400,7,205
2025-06-22,Sunday,3,18,Sunny,0,High,400,8,383
2025-08-14,Thursday,1,22,Sunny,0,Low,500,7,291
2025-06-07,Saturday,5,17,Rainy,1,High,300,6,231
2025-06-28,Saturday,4,9,Cloudy,0,High,350,7,297
2025-04-30,Wednesday,3,14,Rainy,0,Low,400,8,231
2025-03-24,Monday,5,6,Rainy,0,Medium,300,6,374
2025-10-30,Thursday,4,21,Sunny,0,Low,350,6,173
2025-10-15,Wednesday,1,20,Cloudy,0,Medium,500,6,289
2025-09-24,Wednesday,3,22,Rainy,0,Low,400,8,243
2025-08-24,Sunday,3,22,Rainy,0,Low,400,5,187
2025-11-06,Thursday,2,9,Cloudy,0,High,450,9,442
2025-11-04,Tuesday,4,18,Rainy,0,High,350,5,424
2025-05-07,Wednesday,3,9,Rainy,0,High,400,5,468
2025-06-18,Wednesday,3,10,Sunny,0,Medium,400,6,228
2025-06-29,Sunday,3,13,Rainy,0,Low,400,7,202
2025-10-25,Saturday,2,7,Rainy,0,High,450,7,398
2025-12-20,Saturday,3,21,Cloudy,0,Low,400,7,142
2025-01-27,Monday,5,10,Sunny,0,Medium,300,6,147
2025-06-23,Monday,5,5,Rainy,0,Low,300,6,168
2025-10-10,Friday,2,7,Cloudy,1,High,450,6,343
2025-09-25,Thursday,4,9,Cloudy,0,High,350,6,360
2025-11-05,Wednesday,4,20,Rainy,0,Medium,350,7,200
2025-09-06,Saturday,2,19,Cloudy,0,High,450,9,398
2025-08-29,Friday,1,8,Cloudy,0,High,500,8,460
2025-05-19,Monday,2,19,Cloudy,0,High,450,8,462
2025-03-24,Monday,3,12,Cloudy,0,Low,400,5,212
2025-04-06,Sunday,5,6,Sunny,0,Medium,300,4,271
2025-05-31,Saturday,2,15,Rainy,0,Low,450,8,210
2025-12-17,Wednesday,5,10,Sunny,1,Medium,300,4,64
2025-11-08,Saturday,1,10,Cloudy,0,Medium,500,10,229
2025-03-21,Friday,3,16,Sunny,0,Medium,400,8,421
2025-04-26,Saturday,1,9,Rainy,0,High,500,6,412
2025-11-27,Thursday,4,10,Sunny,0,Medium,350,4,175
2025-09-26,Friday,2,17,Rainy,0,High,450,8,517
2025-09-11,Thursday,5,19,Sunny,0,High,300,3,382
2025-03-30,Sunday,5,19,Rainy,0,High,300,3,313
2025-01-24,Friday,5,17,Rainy,0,High,300,6,546
2025-08-15,Friday,2,6,Cloudy,0,Medium,450,6,429
2025-05-29,Thursday,1,7,Cloudy,0,High,500,7,451
2025-01-30,Thursday,1,7,Sunny,1,High,500,9,364
2025-05-01,Thursday,1,22,Rainy,0,Low,500,8,548
2025-01-18,Saturday,1,16,Cloudy,0,Medium,500,9,444
2025-05-26,Monday,2,5,Rainy,0,Low,450,9,299
2025-09-17,Wednesday,2,14,Sunny,0,Low,450,7,273
2025-08-16,Saturday,3,9,Sunny,0,High,400,7,324
2025-09-25,Thursday,1,16,Rainy,0,Medium,500,10,544
2025-09-29,Monday,1,21,Sunny,0,Low,500,7,279
2025-06-05,Thursday,5,9,Sunny,0,High,300,6,335
2025-12-31,Wednesday,1,16,Rainy,0,Medium,500,6,562
2025-06-09,Monday,5,11,Sunny,0,Low,300,3,146
2025-12-13,Saturday,2,16,Sunny,0,Medium,450,9,362
2025-12-18,Thursday,2,18,Rainy,0,High,450,8,530
2025-02-12,Wednesday,1,17,Sunny,0,High,500,8,492
2025-12-29,Monday,4,20,Rainy,0,Medium,350,7,241
2025-07-26,Saturday,4,5,Sunny,0,Low,350,7,70
2025-03-13,Thursday,1,6,Sunny,0,Medium,500,8,475
2025-10-31,Friday,3,8,Rainy,0,High,400,7,415
2025-05-30,Friday,1,20,Cloudy,0,Medium,500,10,298
2025-02-03,Monday,5,16,Sunny,0,Medium,300,4,386
2025-12-17,Wednesday,4,8,Cloudy,0,High,350,6,334
2025-09-19,Friday,5,19,Rainy,0,High,300,6,381
2025-12-18,Thursday,1,19,Rainy,0,High,500,10,721
2025-08-06,Wednesday,1,11,Rainy,0,Low,500,10,361
2025-09-30,Tuesday,4,19,Cloudy,0,High,350,6,427
2025-09-08,Monday,2,17,Rainy,0,High,450,8,489
2025-02-13,Thursday,2,6,Cloudy,0,Medium,450,7,419
2025-06-30,Monday,4,16,Cloudy,0,Medium,350,6,403
2025-04-19,Saturday,5,14,Sunny,0,Low,300,4,50
2025-03-16,Sunday,2,14,Sunny,0,Low,450,6,165
2025-12-22,Monday,5,12,Cloudy,0,Low,300,5,175
2025-08-08,Friday,1,18,Rainy,0,High,500,8,569
2025-07-11,Friday,3,9,Rainy,0,High,400,6,456
2025-11-18,Tuesday,5,6,Rainy,0,Medium,300,4,345
2025-08-14,Thursday,5,18,Rainy,0,High,300,5,389
2025-01-01,Wednesday,2,5,Rainy,0,Low,450,6,295
2025-05-27,Tuesday,4,16,Cloudy,0,Medium,350,5,382
2025-03-10,Monday,3,19,Sunny,0,High,400,8,411
2025-11-10,Monday,4,8,Rainy,0,High,350,7,417
2025-03-06,Thursday,2,6,Sunny,0,Medium,450,5,419
2025-03-14,Friday,2,13,Rainy,0,Low,450,5,260
2025-11-26,Wednesday,3,5,Cloudy,0,Low,400,5,240
2025-07-07,Monday,4,14,Rainy,0,Low,350,5,192
2025-01-19,Sunday,4,9,Rainy,0,High,350,6,328
2025-09-21,Sunday,4,8,Rainy,0,High,350,5,344
2025-04-21,Monday,3,22,Sunny,0,Low,400,7,210
2025-05-27,Tuesday,2,20,Rainy,0,Medium,450,6,281
2025-05-08,Thursday,4,15,Rainy,0,Low,350,6,372
2025-10-08,Wednesday,2,20,Sunny,0,Medium,450,9,276
2025-07-22,Tuesday,5,8,Cloudy,0,High,300,3,321
2025-03-23,Sunday,2,8,Cloudy,0,High,450,7,344
2025-06-14,Saturday,2,11,Rainy,0,Low,450,8,239
2025-09-26,Friday,2,11,Sunny,0,Low,450,7,252
2025-06-15,Sunday,3,18,Cloudy,0,High,400,7,365
2025-11-25,Tuesday,1,7,Cloudy,0,High,500,10,456
2025-01-30,Thursday,1,17,Sunny,0,High,500,10,492
2025-01-06,Monday,5,21,Cloudy,0,Low,300,4,135
2025-09-07,Sunday,3,14,Sunny,0,Low,400,6,148
2025-12-30,Tuesday,2,13,Rainy,0,Low,450,6,304
2025-10-05,Sunday,2,10,Cloudy,0,Medium,450,7,172
2025-10-25,Saturday,1,14,Cloudy,1,Low,500,10,150
2025-10-13,Monday,1,17,Rainy,0,High,500,7,569
2025-04-24,Thursday,1,7,Sunny,0,High,500,6,472
2025-07-29,Tuesday,2,8,Sunny,0,High,450,9,452
2025-03-29,Saturday,5,16,Cloudy,0,Medium,300,5,288
2025-03-31,Monday,5,16,Rainy,0,Medium,300,5,403
2025-07-05,Saturday,5,11,Rainy,0,Low,300,4,96
2025-02-03,Monday,2,14,Cloudy,0,Low,450,8,380
2025-10-03,Friday,5,8,Rainy,0,High,300,6,399
2025-02-27,Thursday,5,8,Cloudy,0,High,300,4,445
2025-03-14,Friday,2,18,Cloudy,0,High,450,8,472
2025-03-07,Friday,1,5,Sunny,0,Low,500,8,295
2025-07-16,Wednesday,1,7,Sunny,0,High,500,9,483
2025-03-12,Wednesday,4,21,Rainy,0,Low,350,7,194
2025-06-23,Monday,2,20,Sunny,0,Medium,450,5,366
